"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESF","WT01","WT03"
"USC00043244","FREMONT, CA US","2020-01-22",,,"0.03",,,"61","51","59",,,
"USC00043244","FREMONT, CA US","2020-01-23",,,"0.00",,,"59","44","55",,,
"USC00043244","FREMONT, CA US","2020-01-24",,,"0.00",,,"64","43","61",,,
"USC00043244","FREMONT, CA US","2020-01-25",,,"0.00",,,"65","50","60",,,
"USC00043244","FREMONT, CA US","2020-01-26",,,"0.10",,,"61","53","56",,,
"USC00043244","FREMONT, CA US","2020-01-27",,,"0.00",,,"56","41","56",,,
"USC00043244","FREMONT, CA US","2020-01-28",,,"0.02",,,"58","41","58",,,
"USC00043244","FREMONT, CA US","2020-01-29",,,"0.00",,,"59","41","56",,,
"USC00043244","FREMONT, CA US","2020-01-30",,,"0.00",,,"61","44","56",,,
"USC00043244","FREMONT, CA US","2020-01-31",,,"0.00",,,"66","43","61",,,
"USC00043244","FREMONT, CA US","2020-02-02",,,"0.00",,,"65","42","53",,,
"USC00043244","FREMONT, CA US","2020-02-03",,,"0.00",,,"53","32","52",,,
"USC00043244","FREMONT, CA US","2020-02-04",,,"0.00",,,"55","35","53",,,
"USC00043244","FREMONT, CA US","2020-02-05",,,"0.00",,,"60","35","59",,,
"USC00043244","FREMONT, CA US","2020-02-06",,,"0.00",,,"65","38","64",,,
"USC00043244","FREMONT, CA US","2020-02-07",,,"0.00",,,"66","38","62",,,
"USC00043244","FREMONT, CA US","2020-02-08",,,"0.00",,,"62","41","56",,,
"USC00043244","FREMONT, CA US","2020-02-09",,,"0.00",,,"62","38","59",,,
"USC00043244","FREMONT, CA US","2020-02-10",,,"0.00",,,"70","40","69",,,
"USC00043244","FREMONT, CA US","2020-02-11",,,"0.00",,,"72","45","69",,,
"USC00043244","FREMONT, CA US","2020-02-12",,,"0.00",,,"69","41","65",,,
"USC00043244","FREMONT, CA US","2020-02-13",,,"0.00",,,"65","42","54",,,
"USC00043244","FREMONT, CA US","2020-02-14",,,"0.00",,,"60","47","57",,,
"USC00043244","FREMONT, CA US","2020-02-15",,,"0.00",,,"64","41","59",,,
"USC00043244","FREMONT, CA US","2020-02-16",,,"0.00",,,"60","46","56",,,
"USC00043244","FREMONT, CA US","2020-02-17",,,"0.00",,,"68","45","67",,,
"USC00043244","FREMONT, CA US","2020-02-18",,,"0.00",,,"68","50","63",,,
"USC00043244","FREMONT, CA US","2020-02-19",,,"0.00",,,"65","39","62",,,
"USC00043244","FREMONT, CA US","2020-02-20",,,"0.00",,,"66","42","63",,,
"USC00043244","FREMONT, CA US","2020-02-21",,,"0.00",,,"67","42","64",,,
"USC00043244","FREMONT, CA US","2020-02-22",,,"0.00",,,"65","52","54",,,
"USC00043244","FREMONT, CA US","2020-02-23",,,"0.00",,,"58","48","55",,,
"USC00043244","FREMONT, CA US","2020-02-24",,,"0.00",,,"67","41","64",,,
"USC00043244","FREMONT, CA US","2020-02-25",,,"0.00",,,"74","42","69",,,
"USC00043244","FREMONT, CA US","2020-02-26",,,"0.00",,,"74","44","72",,,
"USC00043244","FREMONT, CA US","2020-02-27",,,"0.00",,,"74","45","73",,,
"USC00043244","FREMONT, CA US","2020-02-28",,,"0.00",,,"74","49","67",,,
"USC00043244","FREMONT, CA US","2020-02-29",,,"0.00",,,"67","45","53",,,
"USC00043244","FREMONT, CA US","2020-03-01",,,"0.00",,,"58","42","56",,,
"USC00043244","FREMONT, CA US","2020-03-02",,,"0.00",,,"69","45","69",,,
"USC00043244","FREMONT, CA US","2020-03-03",,,"0.00",,,"75","46","69",,,
"USC00043244","FREMONT, CA US","2020-03-04",,,"0.00",,,"76","45","73",,,
"USC00043244","FREMONT, CA US","2020-03-05",,,"0.00",,,"73","47","61",,,
"USC00043244","FREMONT, CA US","2020-03-06",,,"0.00",,,"61","52","57",,,
"USC00043244","FREMONT, CA US","2020-03-07",,,"0.04",,,"57","46","53",,,
"USC00043244","FREMONT, CA US","2020-03-08",,,"0.00",,,"59","46","58",,,
"USC00043244","FREMONT, CA US","2020-03-09",,,"0.00",,,"65","45","62",,,
"USC00043244","FREMONT, CA US","2020-03-10",,,"0.00",,,"68","50","67",,,
"USC00043244","FREMONT, CA US","2020-03-11",,,"0.04",,,"68","53","64",,,
"USC00043244","FREMONT, CA US","2020-03-12",,,"0.00",,,"71","45","67",,,
"USC00043244","FREMONT, CA US","2020-03-13",,,"0.00",,,"67","45","60",,,
"USC00043244","FREMONT, CA US","2020-03-14",,,"0.33",,,"61","48","49",,,
"USC00043244","FREMONT, CA US","2020-03-15",,,"0.50",,,"51","46","48",,,
"USC00043244","FREMONT, CA US","2020-03-16",,,"0.40",,,"56","39","51",,,
"USC00043244","FREMONT, CA US","2020-03-17",,,"0.00",,,"57","37","48",,,
"USC00043244","FREMONT, CA US","2020-03-18",,,"0.04",,,"54","42","53",,,
"USC00043244","FREMONT, CA US","2020-03-19",,,"0.03",,,"60","44","58",,,
"USC00043244","FREMONT, CA US","2020-03-20",,,"0.00",,,"62","41","60",,,
"USC00043244","FREMONT, CA US","2020-03-21",,,"0.03",,,"60","44","59",,,
"USC00043244","FREMONT, CA US","2020-03-22",,,"0.00",,,"67","44","59",,,
"USC00043244","FREMONT, CA US","2020-03-24",,,"0.02",,,"55","45","52",,,
"USC00043244","FREMONT, CA US","2020-03-25",,,"0.40",,,"55","41","52",,,
"USC00043244","FREMONT, CA US","2020-03-26",,,"0.01",,,"57","37","50",,,
"USC00043244","FREMONT, CA US","2020-03-27",,,"0.00",,,"58","41","53",,,
"USC00043244","FREMONT, CA US","2020-03-28",,,"0.08",,,"57","46","52",,,
"USC00043244","FREMONT, CA US","2020-03-29",,,"0.01",,,"62","48","58",,,
"USC00043244","FREMONT, CA US","2020-03-30",,,"0.00",,,"63","50","59",,,
"USC00043244","FREMONT, CA US","2020-03-31",,,"0.00",,,"64","48","60",,,
"USC00043244","FREMONT, CA US","2020-04-01",,,"0.00",,,"60","45","55",,,
"USC00043244","FREMONT, CA US","2020-04-02",,,"0.00",,,"63","40","58",,,
"USC00043244","FREMONT, CA US","2020-04-03",,,"0.00",,,"62","43","56",,,
"USC00043244","FREMONT, CA US","2020-04-04",,,"0.00",,,"57","44","57",,,
"USC00043244","FREMONT, CA US","2020-04-05",,,"0.98",,,"57","48","48",,,
"USC00043244","FREMONT, CA US","2020-04-06",,,"0.42",,,"49","41","49",,,
"USC00043244","FREMONT, CA US","2020-04-07",,,"0.00",,,"61","37","58",,,
"USC00043244","FREMONT, CA US","2020-04-08",,,"0.00",,,"64","46","60",,,
"USC00043244","FREMONT, CA US","2020-04-09",,,"0.00",,,"61","51","60",,,
"USC00043244","FREMONT, CA US","2020-04-10",,,"0.00",,,"64","51","59",,,
"USC00043244","FREMONT, CA US","2020-04-11",,,"0.00",,,"61","51","56",,,
"USC00043244","FREMONT, CA US","2020-04-12",,,"0.00",,,"64","51","63",,,
"USC00043244","FREMONT, CA US","2020-04-13",,,"0.00",,,"67","48","65",,,
"USC00043244","FREMONT, CA US","2020-04-14",,,"0.00",,,"77","44","72",,,
"USC00043244","FREMONT, CA US","2020-04-15",,,"0.00",,,"79","44","74",,,
"USC00043244","FREMONT, CA US","2020-04-16",,,"0.00",,,"74","51","58",,,
"USC00043244","FREMONT, CA US","2020-04-17",,,"0.00",,,"74","51","58",,,
"USC00043244","FREMONT, CA US","2020-04-18",,,"0.00",,,"65","53","62",,,
"USC00043244","FREMONT, CA US","2020-04-19",,,"0.00",,,"65","46","62",,,
"USC00043244","FREMONT, CA US","2020-04-20",,,"0.00",,,"63","52","58",,,
"USC00043244","FREMONT, CA US","2020-04-21",,,"0.00",,,"66","51","62",,,
"USC00043244","FREMONT, CA US","2020-04-22",,,"0.00",,,"71","47","65",,,
"USC00043244","FREMONT, CA US","2020-04-23",,,"0.00",,,"73","55","64",,,
"USC00043244","FREMONT, CA US","2020-04-24",,,"0.00",,,"78","50","69",,,
"USC00043244","FREMONT, CA US","2020-04-25",,,"0.00",,,"80","53","73",,,
"USC00043244","FREMONT, CA US","2020-04-26",,,"0.00",,,"73","51","63",,,
"USC00043244","FREMONT, CA US","2020-04-27",,,"0.00",,,"70","51","67",,,
"USC00043244","FREMONT, CA US","2020-04-28",,,"0.00",,,"78","53","67",,,
"USC00043244","FREMONT, CA US","2020-04-29",,,"0.00",,,"67","53","60",,,
"USC00043244","FREMONT, CA US","2020-04-30",,,"0.00",,,"69","52","62",,,
"USC00043244","FREMONT, CA US","2020-05-01",,,"0.00",,,"69","47","66",,,
"USC00043244","FREMONT, CA US","2020-05-02",,,"0.00",,,"69","53","66",,,
"USC00043244","FREMONT, CA US","2020-05-03",,,"0.00",,,"66","51","64",,,
"USC00043244","FREMONT, CA US","2020-05-04",,,"0.00",,,"75","45","67",,,
"USC00043244","FREMONT, CA US","2020-05-05",,,"0.00",,,"71","47","65",,,
"USC00043244","FREMONT, CA US","2020-05-06",,,"0.00",,,"74","49","70",,,
"USC00043244","FREMONT, CA US","2020-05-07",,,"0.00",,,"82","49","78",,,
"USC00043244","FREMONT, CA US","2020-05-08",,,"0.00",,,"87","52","79",,,
"USC00043244","FREMONT, CA US","2020-05-09",,,"0.00",,,"79","51","68",,,
"USC00043244","FREMONT, CA US","2020-05-10",,,"0.00",,,"69",,"67",,,
"USC00043244","FREMONT, CA US","2020-05-11",,,"0.00",,,"73","51","66",,,
"USC00043244","FREMONT, CA US","2020-05-12",,,"0.03",,,"67","54","64",,,
"USC00043244","FREMONT, CA US","2020-05-13",,,"0.00",,,"67","50","66",,,
"USC00043244","FREMONT, CA US","2020-05-14",,,"0.00",,,"69","52","67",,,
"USC00043244","FREMONT, CA US","2020-05-15",,,"0.00",,,"69","55","66",,,
"USC00043244","FREMONT, CA US","2020-05-16",,,"0.00",,,"72","53","71",,,
"USC00043244","FREMONT, CA US","2020-05-17",,,"0.14",,,"73","53","68",,,
"USC00043244","FREMONT, CA US","2020-05-18",,,"0.10",,,"68","55","63",,,
"USC00043244","FREMONT, CA US","2020-05-19",,,"0.26",,,"65","50","63",,,
"USC00043244","FREMONT, CA US","2020-05-20",,,"0.00",,,"69","54","65",,,
"USC00043244","FREMONT, CA US","2020-05-21",,,"0.00",,,"74","49","68",,,
"USC00043244","FREMONT, CA US","2020-05-22",,,"0.00",,,"69",,"64",,,
"USC00043244","FREMONT, CA US","2020-05-23",,,"0.00",,,"77","48","68",,,
"USC00043244","FREMONT, CA US","2020-05-24",,,"0.00",,,"83","50","78",,,
"USC00043244","FREMONT, CA US","2020-05-25",,,"0.00",,,"91","56","87",,,
"USC00043244","FREMONT, CA US","2020-05-26",,,"0.00",,,"91","60","86",,,
"USC00043244","FREMONT, CA US","2020-05-27",,,"0.00",,,"88","63","76",,,
"USC00043244","FREMONT, CA US","2020-05-28",,,"0.00",,,"79","54","72",,,
"USC00043244","FREMONT, CA US","2020-05-29",,,"0.00",,,"73","56","70",,,
"USC00043244","FREMONT, CA US","2020-05-30",,,"0.00",,,"73","61","65",,,
"USC00043244","FREMONT, CA US","2020-05-31",,,"0.00",,,"67","56","65",,,
"USC00043244","FREMONT, CA US","2020-06-01",,,"0.00",,,"74","56","69",,,
"USC00043244","FREMONT, CA US","2020-06-02",,,"0.00",,,"85","55","82",,,
"USC00043244","FREMONT, CA US","2020-06-03",,,"0.00",,,"92","61","82",,,
"USC00043244","FREMONT, CA US","2020-06-04",,,"0.00",,,"87","58","82",,,
"USC00043244","FREMONT, CA US","2020-06-05",,,"0.00",,,"82","57","63",,,
"USC00043244","FREMONT, CA US","2020-06-06",,,"0.00",,,"67","54","62",,,
"USC00043244","FREMONT, CA US","2020-06-07",,,"0.00",,,"64","51","61",,,
"USC00043244","FREMONT, CA US","2020-06-08",,,"0.00",,,"73","48","69",,,
"USC00043244","FREMONT, CA US","2020-06-09",,,"0.00",,,"83","50","78",,,
"USC00043244","FREMONT, CA US","2020-06-10",,,"0.00",,,"82","55","78",,,
"USC00043244","FREMONT, CA US","2020-06-11",,,"0.00",,,"80","55","70",,,
"USC00043244","FREMONT, CA US","2020-06-12",,,"0.00",,,"72","56","65",,,
"USC00043244","FREMONT, CA US","2020-06-13",,,"0.00",,,"72","55","66",,,
"USC00043244","FREMONT, CA US","2020-06-14",,,"0.00",,,"72","57","67",,,
"USC00043244","FREMONT, CA US","2020-06-15",,,"0.00",,,"70","54","65",,,
"USC00043244","FREMONT, CA US","2020-06-16",,,"0.00",,,"69","54","65",,,
"USC00043244","FREMONT, CA US","2020-06-17",,,"0.00",,,"81","52","76",,,
"USC00043244","FREMONT, CA US","2020-06-18",,,"0.00",,,"87","55","84",,,
"USC00043244","FREMONT, CA US","2020-06-19",,,"0.00",,,"84","56","74",,,
"USC00043244","FREMONT, CA US","2020-06-20",,,"0.00",,,"75","56","69",,,
"USC00043244","FREMONT, CA US","2020-06-21",,,"0.00",,,"73","55","67",,,
"USC00043244","FREMONT, CA US","2020-06-22",,,"0.00",,,"79","55","76",,,
"USC00043244","FREMONT, CA US","2020-06-23",,,"0.00",,,"79","56","73",,,
"USC00043244","FREMONT, CA US","2020-06-24",,,"0.00",,,"78","58","75",,,
"USC00043244","FREMONT, CA US","2020-06-25",,,"0.00",,,"76","56","68",,,
"USC00043244","FREMONT, CA US","2020-06-26",,,"0.00",,,"77","57","72",,,
"USC00043244","FREMONT, CA US","2020-06-27",,,"0.00",,,"77","57","72",,,
"USC00043244","FREMONT, CA US","2020-06-28",,,"0.00",,,"72","56","65",,,
"USC00043244","FREMONT, CA US","2020-06-29",,,"0.00",,,"78","53","73",,,
"USC00043244","FREMONT, CA US","2020-06-30",,,"0.00",,,"83","55","73",,,
"USC00043244","FREMONT, CA US","2020-07-01",,,"0.00",,,"76","54","71",,,
"USC00043244","FREMONT, CA US","2020-07-02",,,"0.00",,,"74","53","69",,,
"USC00043244","FREMONT, CA US","2020-07-03",,,"0.00",,,"73","55",,,,
"USC00043244","FREMONT, CA US","2020-07-04",,,"0.00",,,"83","53","77",,,
"USC00043244","FREMONT, CA US","2020-07-05",,,"0.00",,,"77","55","73",,,
"USC00043244","FREMONT, CA US","2020-07-06",,,"0.00",,,"73","54","65",,,
"USC00043244","FREMONT, CA US","2020-07-07",,,"0.00",,,"76","53","69",,,
"USC00043244","FREMONT, CA US","2020-07-08",,,"0.00",,,"78","54","75",,,
"USC00043244","FREMONT, CA US","2020-07-09",,,"0.00",,,"82","54","73",,,
"USC00043244","FREMONT, CA US","2020-07-10",,,"0.00",,,"80","55","79",,,
"USC00043244","FREMONT, CA US","2020-07-11",,,"0.00",,,"84","55","82",,,
"USC00043244","FREMONT, CA US","2020-07-12",,,"0.00",,,"85","55","80",,,
"USC00043244","FREMONT, CA US","2020-07-13",,,"0.00",,,"80","56","68",,,
"USC00043244","FREMONT, CA US","2020-07-14",,,"0.00",,,"75","55","70",,,
"USC00043244","FREMONT, CA US","2020-07-15",,,"0.00",,,"75","56","72",,,
"USC00043244","FREMONT, CA US","2020-07-16",,,"0.00",,,"73","56","68",,,
"USC00043244","FREMONT, CA US","2020-07-17",,,"0.00",,,"76","57","72",,,
"USC00043244","FREMONT, CA US","2020-07-18",,,"0.00",,,"76","56","74",,,
"USC00043244","FREMONT, CA US","2020-07-19",,,"0.00",,,"74","57","69",,,
"USC00043244","FREMONT, CA US","2020-07-20",,,"0.00",,,"71","57","67",,,
"USC00043244","FREMONT, CA US","2020-07-21",,,"0.00",,,"72","56","67",,,
"USC00043244","FREMONT, CA US","2020-07-22",,,"0.00",,,"75","56","70",,,
"USC00043244","FREMONT, CA US","2020-07-23",,,"0.00",,,"76","57","72",,,
"USC00043244","FREMONT, CA US","2020-07-24",,,"0.00",,,"72","56","64",,,
"USC00043244","FREMONT, CA US","2020-07-25",,,"0.00",,,"77","54","74",,,
"USC00043244","FREMONT, CA US","2020-07-26",,,"0.00",,,"75","56","73",,,
"USC00043244","FREMONT, CA US","2020-07-27",,,"0.00",,,"76","56","73",,,
"USC00043244","FREMONT, CA US","2020-07-28",,,"0.00",,,"75","56","74",,,
"USC00043244","FREMONT, CA US","2020-07-29",,,"0.00",,,"74","56","70",,,
"USC00043244","FREMONT, CA US","2020-07-30",,,"0.00",,,"73","57","72",,,
"USC00043244","FREMONT, CA US","2020-07-31",,,"0.00",,,"72","56","71",,,
"USC00043244","FREMONT, CA US","2020-08-01",,,"0.00",,,"75","54","71",,,
"USC00043244","FREMONT, CA US","2020-08-02",,,"0.00",,,"75","56","71",,,
"USC00043244","FREMONT, CA US","2020-08-03",,,"0.00",,,"79","57","67",,,
"USC00043244","FREMONT, CA US","2020-08-04",,,"0.00",,,"71","57","66",,,
"USC00043244","FREMONT, CA US","2020-08-05",,,"0.00",,,"66","58","62",,,
"USC00043244","FREMONT, CA US","2020-08-06",,,"0.00",,,"77","58","69",,,
"USC00043244","FREMONT, CA US","2020-08-07",,,"0.00",,,"79","56","77",,,
"USC00043244","FREMONT, CA US","2020-08-08",,,"0.00",,,"80","56","79",,,
"USC00043244","FREMONT, CA US","2020-08-09",,,"0.00",,,"83","57","81",,,
"USC00043244","FREMONT, CA US","2020-08-10",,,"0.00",,,"81","57","75",,,
"USC00043244","FREMONT, CA US","2020-08-11",,,"0.00",,,"76","58","71",,,
"USC00043244","FREMONT, CA US","2020-08-12",,,"0.00",,,"79","58","76",,,
"USC00043244","FREMONT, CA US","2020-08-13",,,"0.00",,,"91","57","89",,,
"USC00043244","FREMONT, CA US","2020-08-14",,,"0.00",,,"97","68","95",,,
"USC00043244","FREMONT, CA US","2020-08-15",,,"0.00",,,"96","67","92",,,
"USC00043244","FREMONT, CA US","2020-08-16",,,"0.01",,,"93","72","83",,,
"USC00043244","FREMONT, CA US","2020-08-17",,,"0.00",,,"87","67","82",,,
"USC00043244","FREMONT, CA US","2020-08-18",,,"0.00",,,"91","66","85",,,
"USC00043244","FREMONT, CA US","2020-08-19",,,"0.00",,,"85","63","78",,,
"USC00043244","FREMONT, CA US","2020-08-20",,,"0.00",,,"78","57","71",,,
"USC00043244","FREMONT, CA US","2020-08-21",,,"0.00",,,"83","58","74",,,
"USC00043244","FREMONT, CA US","2020-08-22",,,"0.00",,,"85","60","78",,,
"USC00043244","FREMONT, CA US","2020-08-23",,,"0.00",,,"80","59","78",,,
"USC00043244","FREMONT, CA US","2020-08-24",,,"0.00",,,"80","63","75",,,
"USC00043244","FREMONT, CA US","2020-08-25",,,"0.00",,,"75","59","74",,,
"USC00043244","FREMONT, CA US","2020-08-26",,,"0.00",,,"74","58","67",,,
"USC00043244","FREMONT, CA US","2020-08-28",,,"0.00",,,"74","54","72",,,
"USC00043244","FREMONT, CA US","2020-08-29",,,"0.00",,,"73","56","72",,,
"USC00043244","FREMONT, CA US","2020-08-30",,,"0.00",,,"73","56","71",,,
"USC00043244","FREMONT, CA US","2020-08-31",,,"0.00",,,"74","55","71",,,
"USC00043244","FREMONT, CA US","2020-09-01",,,"0.00",,,"71","55","67",,,
"USC00043244","FREMONT, CA US","2020-09-02",,,"0.00",,,"72","57","68",,,
"USC00043244","FREMONT, CA US","2020-09-03",,,"0.00",,,"69","57","67",,,
"USC00043244","FREMONT, CA US","2020-09-04",,,"0.00",,,"77","56","74",,,
"USC00043244","FREMONT, CA US","2020-09-05",,,"0.00",,,"93","56","90",,,
"USC00043244","FREMONT, CA US","2020-09-06",,,"0.00",,,"99","66","96",,,
"USC00043244","FREMONT, CA US","2020-09-07",,,"0.00",,,"99","68","86",,,
"USC00043244","FREMONT, CA US","2020-09-08",,,"0.00",,,"86","61","76",,,
"USC00043244","FREMONT, CA US","2020-09-09",,,"0.00",,,"76","58","62",,,
"USC00043244","FREMONT, CA US","2020-09-10",,,"0.00",,,"64","58","64",,,
"USC00043244","FREMONT, CA US","2020-09-11",,,"0.00",,,"74","53","73",,,
"USC00043244","FREMONT, CA US","2020-09-12",,,"0.00",,,"79","54","78",,,
"USC00043244","FREMONT, CA US","2020-09-13",,,"0.00",,,"78","54","69",,,
"USC00043244","FREMONT, CA US","2020-09-14",,,"0.00",,,"72","56","62",,,
"USC00043244","FREMONT, CA US","2020-09-15",,,"0.00",,,"75","56","73",,,
"USC00043244","FREMONT, CA US","2020-09-16",,,"0.00",,,"77","60","75",,,
"USC00043244","FREMONT, CA US","2020-09-17",,,"0.00",,,"77","63","71",,,
"USC00043244","FREMONT, CA US","2020-09-18",,,"0.00",,,"74","60","68",,,
"USC00043244","FREMONT, CA US","2020-09-19",,,"0.00",,,"76","60","73",,,
"USC00043244","FREMONT, CA US","2020-09-20",,,"0.00",,,"84","55","78",,,
"USC00043244","FREMONT, CA US","2020-09-21",,,"0.00",,,"78","56","69",,,
"USC00043244","FREMONT, CA US","2020-09-22",,,"0.00",,,"74","56","67",,,
"USC00043244","FREMONT, CA US","2020-09-23",,,"0.00",,,"76","53","72",,,
"USC00043244","FREMONT, CA US","2020-09-24",,,"0.00",,,"76","62","73",,,
"USC00043244","FREMONT, CA US","2020-09-25",,,"0.00",,,"73","58","68",,,
"USC00043244","FREMONT, CA US","2020-09-26",,,"0.00",,,"77","54","74",,,
"USC00043244","FREMONT, CA US","2020-09-27",,,"0.00",,,"90","57","88",,,
"USC00043244","FREMONT, CA US","2020-09-28",,,"0.00",,,"96","65","92",,,
"USC00043244","FREMONT, CA US","2020-09-29",,,"0.00",,,"93","58","75",,,
"USC00043244","FREMONT, CA US","2020-09-30",,,"0.00",,,"83","58","80",,,
"USC00043244","FREMONT, CA US","2020-10-01",,,"0.00",,,"89","60","89",,,
"USC00043244","FREMONT, CA US","2020-10-02",,,"0.00",,,"89","58","85",,,
"USC00043244","FREMONT, CA US","2020-10-03",,,"0.00",,,"88","57","84",,,
"USC00043244","FREMONT, CA US","2020-10-04",,,"0.00",,,"85","54","72",,,
"USC00043244","FREMONT, CA US","2020-10-05",,,"0.00",,,"80","51","77",,,
"USC00043244","FREMONT, CA US","2020-10-06",,,"0.00",,,"77","52","71",,,
"USC00043244","FREMONT, CA US","2020-10-08",,,"0.00",,,"66","56","63",,,
"USC00043244","FREMONT, CA US","2020-10-09",,,"0.00",,,"68","47","66",,,
"USC00043244","FREMONT, CA US","2020-10-10",,,"0.00",,,"72","54","66",,,
"USC00043244","FREMONT, CA US","2020-10-11",,,"0.00",,,"74","54","69",,,
"USC00043244","FREMONT, CA US","2020-10-12",,,"0.00",,,"79","51","78",,,
"USC00043244","FREMONT, CA US","2020-10-13",,,"0.00",,,"82","51","79",,,
"USC00043244","FREMONT, CA US","2020-10-14",,,"0.00",,,"85","55","82",,,
"USC00043244","FREMONT, CA US","2020-10-15",,,"0.00",,,"91","61","88",,,
"USC00043244","FREMONT, CA US","2020-10-16",,,"0.00",,,"90","67","83",,,
"USC00043244","FREMONT, CA US","2020-10-17",,,"0.00",,,"89","56","85",,,
"USC00043244","FREMONT, CA US","2020-10-18",,,"0.00",,,"85","55","75",,,
"USC00043244","FREMONT, CA US","2020-10-19",,,"0.00",,,"78","53","76",,,
"USC00043244","FREMONT, CA US","2020-10-20",,,"0.00",,,"81","52","76",,,
"USC00043244","FREMONT, CA US","2020-10-21",,,"0.00",,,"82","52","81",,,
"USC00043244","FREMONT, CA US","2020-10-22",,,"0.00",,,"81","52","70",,,
"USC00043244","FREMONT, CA US","2020-10-23",,,"0.00",,,"70","52","65",,,
"USC00043244","FREMONT, CA US","2020-10-24",,,"0.00",,,"67","49","64",,,
"USC00043244","FREMONT, CA US","2020-10-25",,,"0.00",,,"67","51","66",,,
"USC00043244","FREMONT, CA US","2020-10-26",,,"0.00",,,"71","51","70",,,
"USC00043244","FREMONT, CA US","2020-10-27",,,"0.00",,,"74","45","71",,,
"USC00043244","FREMONT, CA US","2020-10-28",,,"0.00",,,"74","46","69",,,
"USC00043244","FREMONT, CA US","2020-10-29",,,"0.00",,,"71","44","69",,,
"USC00043244","FREMONT, CA US","2020-10-30",,,"0.00",,,"69","44","65",,,
"USC00043244","FREMONT, CA US","2020-10-31",,,"0.00",,,"72","43","70",,,
"USC00043244","FREMONT, CA US","2020-11-01",,,"0.00",,,"74","45","69",,,
"USC00043244","FREMONT, CA US","2020-11-02",,,"0.00",,,"74","46","72",,,
"USC00043244","FREMONT, CA US","2020-11-03",,,"0.00",,,"76","46","59",,,
"USC00043244","FREMONT, CA US","2020-11-04",,,"0.00",,,"72","46","64",,,
"USC00043244","FREMONT, CA US","2020-11-05",,,"0.00",,,"74","49","72",,,
"USC00043244","FREMONT, CA US","2020-11-06",,,"0.00",,,"72","53","54",,,
"USC00043244","FREMONT, CA US","2020-11-07",,,"0.05",,,"60","45","57",,,
"USC00043244","FREMONT, CA US","2020-11-08",,,"0.05",,,"57","44","46",,,
"USC00043244","FREMONT, CA US","2020-11-09",,,"0.00",,,"57","33","53",,,
"USC00043244","FREMONT, CA US","2020-11-10",,,"0.00",,,"62","35","57",,,
"USC00043244","FREMONT, CA US","2020-11-11",,,"0.00",,,"58","49","57",,,
"USC00043244","FREMONT, CA US","2020-11-12",,,"0.00",,,"60","39","57",,,
"USC00043244","FREMONT, CA US","2020-11-13",,,"0.01",,,"59","40","55",,,
"USC00043244","FREMONT, CA US","2020-11-14",,,"0.03",,,"56","44","55",,,
"USC00043244","FREMONT, CA US","2020-11-15",,,"0.00",,,"64","39","60",,,
"USC00043244","FREMONT, CA US","2020-11-16",,,"0.00",,,"70","43","64",,,
"USC00043244","FREMONT, CA US","2020-11-17",,,"0.12",,,"64","50","56",,,
"USC00043244","FREMONT, CA US","2020-11-18",,,"0.02",,,"64","55","58",,,
"USC00043244","FREMONT, CA US","2020-11-19",,,"0.00",,,"59","42","57",,,
"USC00043244","FREMONT, CA US","2020-11-20",,,"0.00",,,"62","42","57",,,
"USC00043244","FREMONT, CA US","2020-11-21",,,"0.00",,,"60","41","57",,,
"USC00043244","FREMONT, CA US","2020-11-22",,,"0.00",,,"59","35","52",,,
"USC00043244","FREMONT, CA US","2020-11-23",,,"0.02",,,"59","44","54",,,
"USC00043244","FREMONT, CA US","2020-11-24",,,"0.00",,,"64","38","60",,,
"USC00043244","FREMONT, CA US","2020-11-25",,,"0.00",,,"60","45","54",,,
"USC00043244","FREMONT, CA US","2020-11-26",,,"0.00",,,"62","36","57",,,
"USC00043244","FREMONT, CA US","2020-11-27",,,"0.00",,,"62","36","54",,,
"USC00043244","FREMONT, CA US","2020-11-28",,,"0.00",,,"61","34","54",,,
"USC00043244","FREMONT, CA US","2020-11-29",,,"0.00",,,"60","34","57",,,
"USC00043244","FREMONT, CA US","2020-11-30",,,"0.00",,,"60","35","57",,,
"USC00043244","FREMONT, CA US","2020-12-01",,,"0.00",,,"62","39","57",,,
"USC00043244","FREMONT, CA US","2020-12-02",,,"0.00",,,"60","36","58",,,
"USC00043244","FREMONT, CA US","2020-12-03",,,"0.00",,,"61","38","56",,,
"USC00043244","FREMONT, CA US","2020-12-04",,,"0.00",,,"63","38","60",,,
"USC00043244","FREMONT, CA US","2020-12-05",,,"0.00",,,"61","37","55",,,
"USC00043244","FREMONT, CA US","2020-12-06",,,"0.00",,,"56","40","54",,,
"USC00043244","FREMONT, CA US","2020-12-07",,,"0.00",,,"70","37","67",,,
"USC00043244","FREMONT, CA US","2020-12-08",,,"0.00",,,"72","42","64",,,
"USC00043244","FREMONT, CA US","2020-12-09",,,"0.00",,,"64","37","60",,,
"USC00043244","FREMONT, CA US","2020-12-10",,,"0.00",,,"63","42","55",,,
"USC00043244","FREMONT, CA US","2020-12-11",,,"0.00",,,"55","44","49",,,
"USC00043244","FREMONT, CA US","2020-12-12",,,"0.49",,,"55","47","50",,,
"USC00043244","FREMONT, CA US","2020-12-13",,,"0.32",,,"57","44","55",,,
"USC00043244","FREMONT, CA US","2020-12-14",,,"0.03",,,"55","38","50",,,
